17	28400705	28400706	1
17	28401036	28401037	1
17	31536639	31536640	1
17	32435385	32435384	-1
17	33505996	33505997	1
17	35771696	35771682	-14
17	35773345	35773344	-1
17	35961281	35961294	13
17	35961298	35961311	13
17	35961302	35961315	13
17	35961756	35961759	3
17	35961757	35961760	3
17	35961761	35961764	3
17	35961763	35961766	3
17	35961764	35961767	3
17	35961910	35961908	-2
17	35964865	35964866	1
17	35965035	35965024	-11
17	35967829	35967830	1
17	35968113	35968117	4
17	35968325	35968326	1
17	35968540	35968539	-1
17	35969082	35969083	1
17	35969451	35969439	-12
17	35970191	35970193	2
17	35970200	35970202	2
17	35970202	35970204	2
17	35970472	35970475	3
17	35970479	35970482	3
17	35970542	35970543	1
17	35971897	35971919	22
17	35974456	35974464	8
17	35974458	35974466	8
17	35974467	35974475	8
17	35974633	35974636	3
17	35974639	35974642	3
17	35974817	35974809	-8
17	35974825	35974824	-1
17	35981702	35981703	1
17	35982038	35982037	-1
17	36000150	36000153	3
17	36000155	36000158	3
17	36000159	36000162	3
17	36000165	36000168	3
17	36001607	36001614	7
17	36003232	36003231	-1
17	36003509	36003507	-2
17	36007113	36007111	-2
17	36008303	36008302	-1
17	36014613	36014612	-1
17	36014956	36014954	-2
17	36031559	36031558	-1
17	36035245	36035239	-6
17	36037991	36038000	9
17	36037999	36038008	9
17	36038001	36038010	9
17	36042178	36042177	-1
17	36043980	36043979	-1
17	36046023	36046019	-4
17	36049517	36049516	-1
17	36050830	36050831	1
17	36059376	36059371	-5
17	36061499	36061500	1
17	36078103	36078101	-2
17	36081743	36081742	-1
17	36083329	36083328	-1
17	36085669	36085661	-8
17	36086269	36086267	-2
17	36086605	36086604	-1
17	36091037	36091039	2
17	36091048	36091050	2
17	36094215	36094205	-10
17	36094216	36094206	-10
17	36095509	36095513	4
17	36095514	36095518	4
17	36095520	36095524	4
17	36095560	36095540	-20
17	36101052	36101051	-1
17	36117643	36117641	-2
17	36118229	36118228	-1
17	36121549	36121544	-5
17	36121642	36121643	1
17	36124689	36124690	1
17	36130348	36130350	2
17	36130628	36130625	-3
17	36131303	36131299	-4
17	36134804	36134802	-2
17	36139679	36139683	4
17	36139693	36139697	4
17	36146818	36146814	-4
17	36148693	36148694	1
17	36150462	36150460	-2
17	36154655	36154648	-7
17	36170836	36170837	1
17	36179276	36179282	6
17	36179278	36179284	6
17	36179290	36179295	5
17	36180389	36180387	-2
17	36180397	36180405	8
17	36180414	36180422	8
17	36180490	36180500	10
17	36180499	36180507	8
17	36180543	36180547	4
17	36180559	36180565	6
17	36182338	36182342	4
17	36182339	36182343	4
17	36182345	36182349	4
17	36182347	36182351	4
17	36182354	36182358	4
17	36183925	36183924	-1
17	36184125	36184124	-1
17	36184447	36184443	-4
17	36184859	36184860	1
17	36188884	36188897	13
17	36190260	36190256	-4
17	36192294	36192298	4
17	36192901	36192895	-6
17	36192919	36192931	12
17	36192941	36192961	20
17	36194554	36194551	-3
17	36197138	36197135	-3
17	36201052	36201045	-7
17	36201222	36201218	-4
17	36201256	36201252	-4
17	36204238	36204230	-8
17	36208207	36208209	2
17	36208213	36208215	2
17	36213155	36213154	-1
17	36217543	36217547	4
17	36217622	36217608	-14
17	36217624	36217610	-14
17	36224072	36224070	-2
17	36226189	36226188	-1
17	36240935	36240936	1
17	36271813	36271800	-13
17	36278369	36278371	2
17	36278457	36278453	-4
17	36321913	36321903	-10
17	36361758	36361757	-1
17	36393844	36393843	-1
17	36397149	36397148	-1
17	36406692	36406689	-3
17	36410097	36410090	-7
17	36410098	36410091	-7
17	36411598	36411601	3
17	36411900	36411899	-1
17	36412333	36412337	4
17	36415879	36415881	2
17	36416069	36416074	5
17	36419999	36419998	-1
17	36422342	36422344	2
17	36441419	36441421	2
17	36443344	36443340	-4
17	36445877	36445876	-1
17	36446086	36446087	1
17	36462942	36462954	12
17	36462946	36462962	16
17	36462991	36463007	16
17	36465939	36465943	4
17	36465944	36465948	4
17	36465946	36465950	4
17	36466732	36466738	6
17	36466734	36466740	6
17	36466739	36466745	6
17	36474293	36474294	1
17	36482449	36482441	-8
17	36483817	36483816	-1
17	36489625	36489626	1
17	36499660	36499656	-4
17	36504912	36504911	-1
17	36512196	36512200	4
17	36512201	36512205	4
17	36512212	36512216	4
17	36512228	36512232	4
17	36512235	36512239	4
17	36518489	36518483	-6
17	36518783	36518779	-4
17	36520007	36520006	-1
17	36523182	36523181	-1
17	36533030	36533027	-3
17	36535212	36535233	21
17	36535224	36535245	21
17	36535227	36535248	21
17	36548615	36548607	-8
17	36575648	36575654	6
17	36576595	36576599	4
17	36576629	36576642	13
17	36606414	36606415	1
17	36606908	36606912	4
17	36607454	36607455	1
17	36610237	36610240	3
17	36610245	36610248	3
17	36611956	36611955	-1
17	36625342	36625360	18
17	36625459	36625460	1
17	36625985	36625984	-1
17	36627677	36627679	2
17	36638973	36638972	-1
17	36640705	36640704	-1
17	36650076	36650070	-6
17	36650225	36650224	-1
17	36651897	36651899	2
17	36652184	36652183	-1
17	36652512	36652517	5
17	36652523	36652528	5
17	36652526	36652531	5
17	36652542	36652547	5
17	36654133	36654135	2
17	36654137	36654139	2
17	36654141	36654143	2
17	36656103	36656089	-14
17	36656760	36656759	-1
17	36657370	36657376	6
17	36657431	36657429	-2
17	36657456	36657440	-16
17	36657778	36657779	1
17	36665139	36665140	1
17	36669525	36669526	1
17	36669830	36669829	-1
17	36674694	36674698	4
17	36675168	36675164	-4
17	36676446	36676443	-3
17	36679570	36679585	15
17	36682731	36682733	2
17	36683428	36683427	-1
17	36684468	36684469	1
17	36687140	36687142	2
17	36695891	36695883	-8
17	36702232	36702234	2
17	36702241	36702243	2
17	36704374	36704372	-2
17	36705117	36705115	-2
17	36707037	36707042	5
17	36713576	36713575	-1
17	36714105	36714104	-1
17	36714268	36714270	2
17	36714269	36714271	2
17	36715534	36715532	-2
17	36716791	36716786	-5
17	36727175	36727172	-3
17	36737892	36737891	-1
17	36738563	36738567	4
17	36738624	36738628	4
17	36738635	36738619	-16
17	36739185	36739182	-3
17	36741282	36741278	-4
17	36741318	36741322	4
17	36741474	36741472	-2
17	36741718	36741720	2
17	36741771	36741772	1
17	36741957	36741958	1
17	36741959	36741934	-25
17	36742037	36742038	1
17	36742273	36742271	-2
17	36744208	36744210	2
17	36744209	36744211	2
17	36745196	36745195	-1
17	36747664	36747666	2
17	36747690	36747692	2
17	36749463	36749465	2
17	36754083	36754084	1
17	36756582	36756581	-1
17	36758209	36758210	1
17	36761279	36761278	-1
17	36764143	36764146	3
17	36764148	36764151	3
17	36764155	36764158	3
17	36773644	36773645	1
17	36779976	36779969	-7
17	36785892	36785890	-2
17	36786542	36786538	-4
17	36786930	36786938	8
17	36789067	36789069	2
17	36791893	36791894	1
17	36792536	36792538	2
17	36792539	36792541	2
17	36792540	36792542	2
17	36798425	36798426	1
17	36800023	36800032	9
17	36800037	36800046	9
17	36800932	36800928	-4
17	36802628	36802601	-27
17	36803583	36803582	-1
17	36804855	36804851	-4
17	36805249	36805248	-1
17	36810370	36810385	15
17	36810372	36810387	15
17	36810375	36810390	15
17	36829272	36829271	-1
17	36833984	36833986	2
17	36838603	36838602	-1
17	36838894	36838898	4
17	36838902	36838906	4
17	36840557	36840554	-3
17	36849112	36849113	1
17	36849485	36849484	-1
17	36853013	36853009	-4
17	36854288	36854287	-1
17	36860799	36860801	2
17	36864699	36864669	-30
17	36865532	36865533	1
17	36865693	36865689	-4
17	36866273	36866274	1
17	36871731	36871734	3
17	36871732	36871735	3
17	36871737	36871740	3
17	36875147	36875155	8
17	36875148	36875156	8
17	36875487	36875490	3
17	36875492	36875495	3
17	36876217	36876218	1
17	36876510	36876514	4
17	36876512	36876516	4
17	36877008	36877013	5
17	36877014	36877019	5
17	36880079	36880083	4
17	36880082	36880086	4
17	36886911	36886915	4
17	36886914	36886918	4
17	36886917	36886921	4
17	36886934	36886938	4
17	36886959	36886963	4
17	36897666	36897669	3
17	36897680	36897683	3
17	36899229	36899214	-15
17	36903540	36903545	5
17	36904427	36904421	-6
17	36911447	36911443	-4
17	36911554	36911552	-2
17	36912502	36912508	6
17	36917285	36917283	-2
17	36921583	36921586	3
17	36921585	36921588	3
17	36924576	36924577	1
17	36926672	36926680	8
17	36927924	36927930	6
17	36927925	36927931	6
17	36927926	36927934	8
17	36935929	36935928	-1
17	36936910	36936909	-1
17	36937042	36937041	-1
17	36943197	36943199	2
17	36943932	36943933	1
17	37001418	37001417	-1
17	37022113	37022111	-2
17	37040471	37040472	1
17	37051697	37051699	2
17	37051710	37051712	2
17	37051720	37051722	2
17	37051727	37051729	2
17	37070059	37070051	-8
17	37073398	37073400	2
17	37073400	37073402	2
17	37074121	37074122	1
17	37075056	37075057	1
17	37075096	37075092	-4
17	37075099	37075095	-4
17	37077547	37077529	-18
17	37077721	37077723	2
17	37079278	37079279	1
17	37115189	37115188	-1
17	37119589	37119577	-12
17	37125221	37125220	-1
17	37128023	37128028	5
17	37128047	37128052	5
17	37130590	37130589	-1
17	37142002	37142001	-1
17	37150541	37150542	1
17	37154916	37154913	-3
17	37156053	37156046	-7
17	37156417	37156415	-2
17	37163196	37163208	12
17	37163200	37163212	12
17	37165675	37165676	1
17	37171684	37171686	2
17	37174020	37174036	16
17	37177269	37177265	-4
17	37184848	37184847	-1
17	37186173	37186171	-2
17	37190029	37190030	1
17	37199825	37199827	2
17	37202692	37202662	-30
17	37202962	37202963	1
17	37213814	37213815	1
17	37216189	37216195	6
17	37221463	37221467	4
17	37228206	37228204	-2
17	37230387	37230383	-4
17	37230432	37230428	-4
17	37238334	37238335	1
17	37247374	37247382	8
17	37251857	37251859	2
17	37254128	37254124	-4
17	37260284	37260265	-19
17	37266421	37266420	-1
17	37267764	37267765	1
17	37268737	37268719	-18
17	37269046	37269047	1
17	37269763	37269768	5
17	37269772	37269777	5
17	37269774	37269779	5
17	37274982	37274983	1
17	37275495	37275496	1
17	37279644	37279645	1
17	37280730	37280736	6
17	37281058	37281059	1
17	37287590	37287591	1
17	37290756	37290753	-3
17	37291080	37291081	1
17	37291143	37291159	16
17	37291162	37291178	16
17	37291178	37291184	6
17	37293539	37293540	1
17	37297446	37297447	1
17	37297546	37297548	2
17	37304789	37304790	1
17	37307947	37307946	-1
17	37311413	37311415	2
17	37311415	37311417	2
17	37311419	37311421	2
17	37311424	37311426	2
17	37314104	37314106	2
17	37316302	37316312	10
17	37316304	37316314	10
17	37316318	37316328	10
17	37325579	37325581	2
17	37329640	37329641	1
17	37332910	37332911	1
17	37337556	37337555	-1
17	37338973	37338992	19
17	37338989	37339008	19
17	37339860	37339864	4
17	37341689	37341688	-1
17	37342434	37342430	-4
17	37342472	37342470	-2
17	37346316	37346317	1
17	37346384	37346381	-3
17	37346700	37346690	-10
17	37349561	37349562	1
17	37353637	37353635	-2
17	37364590	37364591	1
17	37364636	37364634	-2
17	37366471	37366472	1
17	37366707	37366708	1
17	37370010	37370009	-1
17	37370983	37370984	1
17	37373256	37373255	-1
17	37377659	37377655	-4
17	37386590	37386587	-3
17	37390175	37390196	21
17	37390246	37390239	-7
17	37390322	37390338	16
17	37390329	37390345	16
17	37393144	37393145	1
17	37395429	37395428	-1
17	37396339	37396340	1
17	37401561	37401560	-1
17	37404570	37404572	2
17	37406473	37406474	1
17	37406969	37406965	-4
17	37409767	37409768	1
17	37410340	37410339	-1
17	37412783	37412782	-1
17	37414896	37414895	-1
17	37415874	37415875	1
17	37418710	37418709	-1
17	37419778	37419777	-1
17	37421831	37421854	23
17	37422481	37422475	-6
17	37423752	37423751	-1
17	37434823	37434824	1
17	37444259	37444260	1
17	37458637	37458639	2
17	37458639	37458641	2
17	37458642	37458644	2
17	37485017	37485018	1
17	37529538	37529537	-1
17	37564282	37564283	1
17	37565262	37565261	-1
17	37570143	37570141	-2
17	37570370	37570369	-1
17	37575457	37575456	-1
17	37577865	37577864	-1
17	37580296	37580295	-1
17	37580478	37580488	10
17	37580511	37580521	10
17	37581274	37581277	3
17	37581278	37581281	3
17	37581280	37581283	3
17	37588258	37588257	-1
17	37593878	37593877	-1
17	37594462	37594463	1
17	37604240	37604239	-1
17	37607971	37607973	2
17	37610127	37610128	1
17	37610290	37610286	-4
17	37622166	37622167	1
17	37627709	37627707	-2
17	37629226	37629212	-14
17	37629228	37629214	-14
17	37638770	37638769	-1
17	37640687	37640686	-1
17	37641172	37641173	1
17	37653356	37653357	1
17	37658295	37658297	2
17	37667572	37667573	1
17	37675792	37675794	2
17	37675797	37675799	2
17	37675799	37675801	2
17	37680927	37680926	-1
17	37688380	37688382	2
17	37692179	37692180	1
17	37692613	37692617	4
17	37694438	37694435	-3
17	37700217	37700216	-1
17	37703413	37703415	2
17	37703418	37703420	2
17	37716842	37716832	-10
17	37719113	37719110	-3
17	37724903	37724899	-4
17	37732680	37732681	1
17	37732849	37732850	1
17	37733870	37733866	-4
17	37734789	37734790	1
17	37737671	37737672	1
17	37749096	37749095	-1
17	37756811	37756810	-1
17	37760594	37760593	-1
17	37761129	37761128	-1
17	37762050	37762047	-3
17	37764215	37764214	-1
17	37764953	37764957	4
17	37764954	37764958	4
17	37764956	37764960	4
17	37764968	37764972	4
17	37764971	37764975	4
17	37765129	37765128	-1
17	37766915	37766901	-14
17	37771671	37771670	-1
17	37775166	37775165	-1
17	37780872	37780871	-1
17	37782194	37782195	1
17	37787941	37787942	1
17	37796824	37796827	3
17	37800427	37800425	-2
17	37801057	37801055	-2
17	37804053	37804051	-2
17	37805028	37805027	-1
17	37806057	37806059	2
17	37808036	37808037	1
17	37808110	37808108	-2
17	37810171	37810165	-6
17	37811952	37811944	-8
17	37812527	37812518	-9
17	37814388	37814378	-10
17	37814646	37814647	1
17	37820611	37820609	-2
17	37823443	37823441	-2
17	37832954	37832951	-3
17	37838292	37838291	-1
17	37841357	37841365	8
17	37849060	37849050	-10
17	37849093	37849078	-15
17	37850894	37850886	-8
17	37851764	37851766	2
17	37852658	37852659	1
17	37855785	37855786	1
17	37855905	37855904	-1
17	37857647	37857648	1
17	37858694	37858692	-2
17	37860679	37860678	-1
17	37861017	37861016	-1
17	37868821	37868823	2
17	37870057	37870059	2
17	37876363	37876362	-1
17	37878233	37878230	-3
17	37880005	37880004	-1
17	37883181	37883186	5
17	37885209	37885207	-2
17	37885427	37885429	2
17	37885482	37885484	2
17	37885484	37885486	2
17	37886630	37886629	-1
17	37890178	37890177	-1
17	37893475	37893471	-4
17	37896921	37896923	2
17	37897005	37897007	2
17	37902212	37902210	-2
17	37907216	37907212	-4
17	37912651	37912649	-2
17	37914331	37914336	5
17	37914338	37914343	5
17	38082559	38082555	-4
17	38160457	38160456	-1
17	38202136	38202144	8
17	38202147	38202155	8
17	38202155	38202163	8
17	38208540	38208538	-2
17	38213980	38213986	6
17	38213988	38213994	6
17	38214000	38214006	6
17	38250384	38250385	1
17	38250925	38250924	-1
17	38252518	38252514	-4
17	38254031	38254032	1
17	38258712	38258706	-6
17	38258716	38258714	-2
17	38259803	38259804	1
17	38264470	38264471	1
17	38264792	38264764	-28
17	38270648	38270641	-7
17	38276800	38276810	10
17	38276802	38276812	10
17	38276818	38276828	10
17	38276819	38276829	10
17	38276826	38276836	10
17	38279599	38279596	-3
17	38280207	38280206	-1
17	38281126	38281127	1
17	38281597	38281596	-1
17	38282769	38282768	-1
17	38288561	38288554	-7
17	38293390	38293389	-1
17	38296518	38296519	1
17	38304850	38304849	-1
17	38305648	38305649	1
17	38306410	38306411	1
17	38307846	38307845	-1
17	38309543	38309542	-1
17	38309622	38309621	-1
17	38310130	38310131	1
17	38312843	38312844	1
17	38312984	38312986	2
17	38313002	38313004	2
17	38313297	38313302	5
17	38318822	38318811	-11
17	38320978	38320977	-1
17	38344925	38344924	-1
17	38347244	38347245	1
17	38368506	38368507	1
17	38371277	38371278	1
17	38374080	38374081	1
17	38381973	38381971	-2
17	38385442	38385439	-3
17	38386323	38386330	7
17	38386331	38386338	7
17	38386344	38386351	7
17	38387103	38387102	-1
17	38387129	38387127	-2
17	38387772	38387771	-1
17	38389896	38389890	-6
17	38406207	38406208	1
17	38406709	38406708	-1
17	38407772	38407767	-5
17	38408361	38408356	-5
17	38419580	38419584	4
17	38419591	38419595	4
17	38419604	38419608	4
17	38428381	38428378	-3
17	38428989	38428988	-1
17	38438321	38438323	2
17	38461710	38461709	-1
17	38462247	38462245	-2
17	38493162	38493163	1
17	38504978	38504982	4
17	38509021	38509011	-10
17	38527011	38527010	-1
17	38546915	38546916	1
17	38566866	38566878	12
17	38566881	38566893	12
17	38570619	38570618	-1
17	38578459	38578465	6
17	40178106	40178105	-1
17	41862241	41862242	1
17	41941510	41941511	1
17	42824293	42824292	-1
17	43202523	43202522	-1
17	43204813	43204815	2
17	43204822	43204824	2
17	43223236	43223237	1
17	43223459	43223461	2
17	43223464	43223466	2
17	43225693	43225725	32
17	43228108	43228112	4
17	43305380	43305393	13
17	43307762	43307752	-10
17	43310053	43310056	3
17	43312429	43312428	-1
17	43315255	43315257	2
17	43316473	43316478	5
17	43316478	43316483	5
17	43317179	43317185	6
17	43317192	43317198	6
17	43319058	43319056	-2
17	43320519	43320518	-1
17	43321120	43321121	1
17	43321805	43321804	-1
17	43322797	43322801	4
17	43322799	43322803	4
17	43322813	43322817	4
17	43322818	43322822	4
17	44951935	44951939	4
17	44951938	44951942	4
17	44951954	44951958	4
17	45115181	45115180	-1
17	45286926	45286925	-1
17	48037759	48037758	-1
17	49850172	49850173	1
17	49895121	49895122	1
17	50135283	50135284	1
17	50150040	50150038	-2
17	51660443	51660442	-1
17	53044189	53044190	1
17	56878095	56878101	6
17	62261257	62261264	7
17	62261269	62261276	7
17	63583528	63583529	1
17	63594637	63594636	-1
17	63595549	63595547	-2
17	64014400	64014392	-8
17	64014404	64014400	-4
17	64467708	64467707	-1
17	66880433	66880432	-1
17	66944702	66944701	-1
17	68072046	68072047	1
17	68072443	68072436	-7
17	68072535	68072544	9
17	68079174	68079166	-8
17	68079918	68079927	9
17	68082241	68082251	10
17	68082243	68082253	10
17	68082741	68082743	2
17	68083998	68083999	1
17	68084711	68084737	26
17	68084720	68084726	6
17	68087636	68087635	-1
17	68088941	68088942	1
17	71906302	71906304	2
17	72433080	72433079	-1
17	72555669	72555668	-1
17	74856481	74856484	3
17	74856490	74856493	3
17	74858401	74858382	-19
17	74862370	74862369	-1
17	74870516	74870518	2
17	74870591	74870590	-1
17	74873708	74873712	4
17	74884715	74884719	4
17	74885312	74885309	-3
17	74886372	74886373	1
17	74886456	74886455	-1
17	74887059	74887057	-2
17	74888154	74888148	-6
17	74889596	74889597	1
17	74891112	74891113	1
17	74892415	74892416	1
17	74893110	74893134	24
17	74893123	74893124	1
17	74895498	74895496	-2
17	74895657	74895656	-1
17	74897343	74897346	3
17	74897348	74897351	3
17	74899136	74899135	-1
17	74899379	74899378	-1
17	74903217	74903215	-2
17	74905782	74905781	-1
17	74916996	74916998	2
17	74917003	74917005	2
17	74917702	74917703	1
17	75237915	75237901	-14
17	75616561	75616560	-1
17	75727373	75727374	1
17	76405324	76405325	1
17	77973513	77973512	-1
17	78435400	78435401	1
17	79517567	79517568	1
17	79544975	79544977	2
17	79544977	79544979	2
17	79656700	79656694	-6
17	79656708	79656710	2
17	79656806	79656805	-1
17	79656871	79656887	16
17	79657750	79657749	-1
17	79662132	79662144	12
17	79664179	79664178	-1
17	79666882	79666883	1
17	79679466	79679467	1
17	79683296	79683294	-2
17	79688771	79688770	-1
17	79691167	79691171	4
17	79691230	79691246	16
17	79693573	79693567	-6
17	79696471	79696461	-10
17	79701293	79701269	-24
17	79702997	79703000	3
17	79708977	79708976	-1
17	79712655	79712653	-2
17	79714987	79714986	-1
17	79715188	79715194	6
17	79715198	79715204	6
17	79715219	79715225	6
17	79719466	79719467	1
17	79720728	79720729	1
17	79722727	79722728	1
17	79726137	79726133	-4
17	79727350	79727346	-4
17	79727353	79727349	-4
17	79732121	79732157	36
17	79734479	79734480	1
17	80295456	80295457	1
17	81647906	81647910	4
17	83090262	83090283	21
17	83090296	83090294	-2
17	83090505	83090504	-1
17	83093087	83093086	-1
17	83095608	83095607	-1
17	83097755	83097756	1
17	83100253	83100254	1
17	83100617	83100616	-1
17	83100697	83100699	2
17	83103385	83103386	1
17	83103422	83103423	1
17	83103516	83103517	1
17	83103573	83103574	1
17	83132375	83132374	-1
